"","X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"164","REGULATION OF GENE EXPRESSION%GOBP%GO:0010468",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"165","PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"167","REGULATION OF SIGNALING%GOBP%GO:0023051",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"168","CELLULAR PROCESS%GOBP%GO:0009987",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"169","POSITIVE REGULATION OF APOPTOTIC CELL CLEARANCE%GOBP%GO:2000427",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"170","GENERATION OF NEURONS%GOBP%GO:0048699",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"171","CELL JUNCTION ORGANIZATION%GOBP%GO:0034330",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"172","POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS%GOBP%GO:0002684",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"173","POSITIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001819",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"174","NEURON REMODELING%GOBP%GO:0016322",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"175","POSITIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905954",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"176","B CELL ACTIVATION%GOBP%GO:0042113",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"177","COMPLEMENT ACTIVATION%GOBP%GO:0006956",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"178","NEUROGENESIS%GOBP%GO:0022008",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"179","ACTIVATION OF IMMUNE RESPONSE%GOBP%GO:0002253",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"180","SYSTEM DEVELOPMENT%GOBP%GO:0048731",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"181","REGULATION OF TRANSPORT%GOBP%GO:0051049",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"182","REGULATION OF RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0048259",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"183","REGULATION OF VESICLE-MEDIATED TRANSPORT%GOBP%GO:0060627",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"184","IMMUNE RESPONSE%GOBP%GO:0006955",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"185","REGULATION OF BIOSYNTHETIC PROCESS%GOBP%GO:0009889",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"186","REGULATION OF PHOSPHORYLATION%GOBP%GO:0042325",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"187","MULTICELLULAR ORGANISMAL PROCESS%GOBP%GO:0032501",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"188","CELLULAR RESPONSE TO STIMULUS%GOBP%GO:0051716",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"189","CENTRAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007417",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"190","LEUKOCYTE ACTIVATION%GOBP%GO:0045321",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"191","REGIONALIZATION%GOBP%GO:0003002",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"192","POSITIVE REGULATION OF MEMBRANE INVAGINATION%GOBP%GO:1905155",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"193","POSITIVE REGULATION OF CELL COMMUNICATION%GOBP%GO:0010647",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"194","VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"195","IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"196","CELLULAR DEVELOPMENTAL PROCESS%GOBP%GO:0048869",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"197","G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007186",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"198","REGULATION OF CELLULAR METABOLIC PROCESS%GOBP%GO:0031323",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"199","CELL MATURATION%GOBP%GO:0048469",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"200","POSITIVE REGULATION OF CELLULAR METABOLIC PROCESS%GOBP%GO:0031325",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"201","REGULATION OF TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0090207",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"202","CELL ACTIVATION%GOBP%GO:0001775",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"203","SYNAPSE PRUNING%GOBP%GO:0098883",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"205","POSITIVE REGULATION OF MACROMOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:0010557",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"206","ANATOMICAL STRUCTURE MATURATION%GOBP%GO:0071695",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"207","RESPONSE TO STIMULUS%GOBP%GO:0050896",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"208","REGULATION OF TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0010866",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"209","POSITIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010828",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"211","ENDOPLASMIC RETICULUM LUMEN%GOCC%GO:0005788",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"212","EXTRACELLULAR ORGANELLE%GOCC%GO:0043230",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"214","EXTRACELLULAR VESICLE%GOCC%GO:1903561",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"217","AZUROPHIL GRANULE%GOCC%GO:0042582",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"219","EXTRACELLULAR SPACE%GOCC%GO:0005615",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"220","CYTOPLASMIC VESICLE LUMEN%GOCC%GO:0060205",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"221","EXTRACELLULAR REGION%GOCC%GO:0005576",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"222","VESICLE LUMEN%GOCC%GO:0031983",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"223","ENDOPLASMIC RETICULUM%GOCC%GO:0005783",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"224","EXTRACELLULAR MEMBRANE-BOUNDED ORGANELLE%GOCC%GO:0065010",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"225","BLOOD MICROPARTICLE%GOCC%GO:0072562",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"227","ENDOMEMBRANE SYSTEM%GOCC%GO:0012505",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"229","CYTOPLASMIC VESICLE%GOCC%GO:0031410",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"230","CYTOPLASM%GOCC%GO:0005737",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"234","VACUOLAR LUMEN%GOCC%GO:0005775",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"235","CELL PERIPHERY%GOCC%GO:0071944",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"236","SECRETORY VESICLE%GOCC%GO:0099503",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"237","EXTRACELLULAR EXOSOME%GOCC%GO:0070062",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"238","VACUOLE%GOCC%GO:0005773",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"239","SECRETORY GRANULE LUMEN%GOCC%GO:0034774",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"240","INTRACELLULAR VESICLE%GOCC%GO:0097708",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"245","LYSOSOME%GOCC%GO:0005764",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"247","PLASMA MEMBRANE%GOCC%GO:0005886",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"248","SECRETORY GRANULE%GOCC%GO:0030141",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"250","MEMBRANE%GOCC%GO:0016020",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"251","LYTIC VACUOLE%GOCC%GO:0000323",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"254","AZUROPHIL GRANULE LUMEN%GOCC%GO:0035578",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"255","VESICLE%GOCC%GO:0031982",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"258","PRIMARY LYSOSOME%GOCC%GO:0005766",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"259","SIGNAL TRANSDUCTION%GOMF%GO:0007165",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"262","CELLULAR RESPONSE TO STIMULUS%GOMF%GO:0051716",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"263","BIOLOGICAL REGULATION%GOMF%GO:0065007",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"264","MOLECULAR FUNCTION REGULATOR ACTIVITY%GOMF%GO:0098772",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"265","SIGNALING%GOMF%GO:0023052",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"267","RESPONSE TO STIMULUS%GOMF%GO:0050896",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"268","CELLULAR PROCESS%GOMF%GO:0009987",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"274","SIGNALING RECEPTOR ACTIVATOR ACTIVITY%GOMF%GO:0030546",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"275","SIGNALING RECEPTOR REGULATOR ACTIVITY%GOMF%GO:0030545",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"276","REGULATION OF BIOLOGICAL PROCESS%GOMF%GO:0050789",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"277","G PROTEIN-COUPLED RECEPTOR BINDING%GOMF%GO:0001664",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"280","REGULATION OF CELLULAR PROCESS%GOMF%GO:0050794",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"282","SIGNALING RECEPTOR BINDING%GOMF%GO:0005102",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"283","BIOLOGICAL_PROCESS%GOMF%GO:0008150",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"284","CELL COMMUNICATION%GOMF%GO:0007154",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"285","RECEPTOR LIGAND ACTIVITY%GOMF%GO:0048018",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"286","MOLECULAR FUNCTION ACTIVATOR ACTIVITY%GOMF%GO:0140677",0.1577181205,-0.1124161075,0.468893041905413,0.639217562800883,0.74014665166418,-4.62854059194756
"20","PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW120529",-0.13658193725,-0.03366259025,-0.406055561805194,0.68476252869572,0.789685819382967,-4.63077299535608
"17","PENTOSE PHOSPHATE PATHWAY%PATHWHIZ%PW088358",-0.1040268455,0.298657718125,-0.309269878893335,0.757161296623019,0.859317979500728,-4.63358415923371
"34","GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW122063",-0.1040268455,0.298657718125,-0.309269878893335,0.757161296623019,0.859317979500728,-4.63358415923371
"35","RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW122064",-0.1040268455,0.298657718125,-0.309269878893335,0.757161296623019,0.859317979500728,-4.63358415923371
"36","TRANSALDOLASE DEFICIENCY%SMPDB%SMP0120804",-0.1040268455,0.298657718125,-0.309269878893335,0.757161296623019,0.859317979500728,-4.63358415923371
"82","POSITIVE REGULATION OF CELLULAR PROCESS%GOBP%GO:0048522",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"89","REGULATION OF CELLULAR PROCESS%GOBP%GO:0050794",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"98","REGULATION OF CELLULAR COMPONENT ORGANIZATION%GOBP%GO:0051128",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"100","BIOLOGICAL_PROCESS%GOBP%GO:0008150",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"114","REGULATION OF BIOLOGICAL PROCESS%GOBP%GO:0050789",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"142","BIOLOGICAL REGULATION%GOBP%GO:0065007",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"143","POSITIVE REGULATION OF BIOLOGICAL PROCESS%GOBP%GO:0048518",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"213","MEMBRANE-BOUNDED ORGANELLE%GOCC%GO:0043227",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"215","MEMBRANE-ENCLOSED LUMEN%GOCC%GO:0031974",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"218","CELLULAR ANATOMICAL ENTITY%GOCC%GO:0110165",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"228","INTRACELLULAR ORGANELLE%GOCC%GO:0043229",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"232","CELLULAR_COMPONENT%GOCC%GO:0005575",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"241","INTRACELLULAR ANATOMICAL STRUCTURE%GOCC%GO:0005622",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"246","INTRACELLULAR MEMBRANE-BOUNDED ORGANELLE%GOCC%GO:0043231",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"252","INTRACELLULAR ORGANELLE LUMEN%GOCC%GO:0070013",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"253","ORGANELLE LUMEN%GOCC%GO:0043233",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"257","ORGANELLE%GOCC%GO:0043226",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"261","PROTEIN BINDING%GOMF%GO:0005515",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"266","BINDING%GOMF%GO:0005488",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"279","MOLECULAR_FUNCTION%GOMF%GO:0003674",0.0733422375,0.0483680795,0.218045109417369,0.827425074596852,0.867425569646989,-4.63553739318321
"13","FRUCTOSE AND MANNOSE DEGRADATION%SMPDB%SMP0087296",0.0704786397499999,0.3298197815,0.209531686511146,0.83406304773749,0.867425569646989,-4.63568519838204
"39","FRUCTOSURIA%PATHWHIZ%PW122105",0.0704786397499999,0.3298197815,0.209531686511146,0.83406304773749,0.867425569646989,-4.63568519838204
"46","FRUCTOSE INTOLERANCE, HEREDITARY%SMPDB%SMP0120876",0.0704786397499999,0.3298197815,0.209531686511146,0.83406304773749,0.867425569646989,-4.63568519838204
"14","GLYCOLYSIS%PATHWHIZ%PW088336",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"15","GLUCONEOGENESIS%SMPDB%SMP0087318",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"33","GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%PATHWHIZ%PW121967",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"37","GLYCOGENOSIS, TYPE VII. TARUI DISEASE%SMPDB%SMP0120815",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"38","PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0120843",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"40","FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%PATHWHIZ%PW122106",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"41","TRIOSEPHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW122107",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"42","FANCONI-BICKEL SYNDROME%PATHWHIZ%PW122116",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"43","GLYCOGENOSIS, TYPE IB%PATHWHIZ%PW122117",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"44","GLYCOGENOSIS, TYPE IC%PATHWHIZ%PW122118",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
"45","GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0120864",0.051345574,0.181384873875,0.152649437521286,0.87869627130495,0.87869627130495,-4.63652171379069
